82518237
77918214
34207239
40920812
83239537
52969484
61189731
18126428
45172458
57446569
6308993
64233257
14170101
14191624
130769414
57404292
82741814
47179161
83244715
57396322
8187253
14247776
38069620
111686
132041862
12280
13398459
2928999
77635079
53333471
17106070
57537148
624906
5464520
115329701
58397648
11185447
77616138
3641419
60178161
77673719
8796229
76544357
13481220
57530743
53343347
38105811
53967631
37148416
8770493
131517402
45111013
671272
61358255
78530890
78469118
37155972
57535005
57754758
77851456
8220724
44460568
1814169
121032797
137737917
136237466
17407978
32937826
85715486
131497249
57750040
1475573
77840420
64264459
350875
36695039
58134542
14138019
2044751
52544717
50114846
1211270
57766652
77795602
1258702
57408677
354544
120862031
45892915
77871826
36401434
46007649
77706807
44509903
76082158
82057738
115415
37155993
1250212
80928117
83065162
32020744
78519809
57529163
38188802
48063335
77689062
941187
19477454
38100221
52554455
34615525
733634
80106341
82262030
54947769
53309126
52678738
54065473
780778
53369281
62129595
85823952
33157890
128297
45115206
26157947
33902028
126168753
8987692
75188721
48775291
120979985
27607217
63748563
77857973
12713576
61208083
60424671
37179138
78612954
45825887
77694660
77700682
33004307
45158182
40346428
77884404
77629303
61484512
82555687
61703392
134654731
78488898
1315394
129546173
82923747
65335678
78176689
2908940
39670487
64979499
913683
48706298
76051852
36340722
85918318
64970170
61393700
36660663
78650658
118131052
85060108
62253934
64258188
134711748
54572315
37159707
65523913
65050567
14777247
65479998
64984589
926231
50897
75440256
65306612
32685282
14892681
76073571
61183975
82965974
50116184
37128727
62858320
64354303
43387507
136832603
14788115
6937828
51025494
80932120
75265932
136196193
63146205
47625176
40702397
52078137
54929461
53774032
17119428
118134523
116634769
78131322
39274625
55992249
38824624
134674503
134713995
64762429
64726010
63152138
5955988
131410133
76702394
136147125
76185066
122614335
44487402
134731774
118141671
25573892
29024574
40396296
78726206
32046304
5824607
34337690
17128168
64568069
38808939
136938967
25739436
37960350
120965668
25743855
42001940
22068253
64292722
61727310
7675689
75513926
23392719
23673452
46656608
136842932
131559182
57582819
10518770
46269573
4059695
9097606
134662872
134253228
76584837
62624849
135015858
46744870
35801985
77711450
43383040
75428438
48676901
21904579
3741799
80801654
52955018
45651974
33126584
19413768
52354451
137722454
78654936
22233943
54830612
6981306
53078439
46691703
75224002
7656185
84690902
58695238
43313566
79175692
32968226
41081474
81524307
2468226
45822648
11572660
24285539
4456141
44139999
50217347
46986772
78453734
57398496
48589258
7088306
129124395
14820894
52949009
76971640
18419091
75793159
33701322
21933481
17179357
36448679
76664953
77683664
15724384
5960972
16705344
77431826
125362331
77153535
77263210
65664490
137751178
39851309
134185256
15686439
62740984
10068612
12362780
55722063
31627281
29931145
40457331
46072163
8404585
83593184
22551243
76818326
64335987
62314711
21951345
36726692
18049362
52794348
65136190
39738492
54744973
38901626
57820744
79902060
14955283
3220744
29914292
42900128
11633438
53715513
85387442
25274338
37209051
24722320
10069396
32693504
11299233
78497011
5176151
58167292
7102601
83766132
75556505
65423525
83398757
47784258
30682569
84531931
44244048
23584692
77729024
48257616
18523994
46954124
6643730
15907815
21948574
120956575
121715799
61914565
